0.25.3,Thu Jul 16 18:20:38 2026,,,,,,,,,,,,,
id,class,name,pretty_name,ergonomics,weight,horizontal_recoil,vertical_recoil,magazine_capacity,barrel_deviation,bullet_damage,bullet_velocity,buck_barrel_deviation,fire_rate,price
,,pac_qdc_mcq_prt_5.56x45_suppressor,PAC QDC/MCQ-PRT 5.56x45,-2,0.23,-15,-15,,-0.1,0.04,60,,,1800
,,pac_mcq_prt_suppressor_cover,PAC MCQ-PRT,1,0.03,,,,,,,,,500
,strike_oppressor,,,,,,,,,,,,,
,,smite_industries_oppressor_blast_shield,Smite Industries Oppressor Blast Shield,0,0.17,-13,-14,,0,0.02,20,,,1000
,bipod,,,,,,,,,,,,,
,,harrison_pra_adapter,Harrison PRA,0,0.04,,,,,,,,,300
,,harrison_hbr_base,Harrison HBR,0,0.2,,,,,,,,,1000
,tailhook_brace,,,,,,,,,,,,,
,,gxw_tailhook_mod1_brace_small,GXW Tailhook MOD 1,11,0.09,-5,-5,,,,,,,400
,,gxw_tailhook_mod1_brace_big,GXW Tailhook MOD 1,11,0.09,-5,-5,,,,,,,400
,thunderbeast_ultra,,,,,,,,,,,,,
,,tb_5,Thunder Beast Ultra 5,-1,0.12,-14,-12,,-0.05,0.04,50,,,1200
,,tb_7,Thunder Beast Ultra 7,-3,0.15,-15,-14,,-0.1,0.06,70,,,1300
,,tb_9,Thunder Beast Ultra 9,-5,0.18,-17,-14,,-0.2,0.08,90,,,1400
,troy_m7a1_pdw_extendable_stock,,,,,,,,,,,,,
,,troy_m7a1_pdw_extendable_stock,Troy M7A1 PDW Extendable,21,0.15,-6,-7,,,,,,,800
,ubr_stock,,,,,,,,,,,,,
,,ubr_gen2_stock,Magtap UBR GEN2,14,0.29,-14,-8,,,,,,,700
,unity_fast_30mm_offset_mount,,,,,,,,,,,,,
,,unity_fast_offset_optic_base,Harmony Fast LPVO Offset,-0.5,0.05,,,,,,,,,200
,unity_offset_base_adapter,,,,,,,,,,,,,
,,unity_offset_optic_rmr_adapter_plate,Harmony Offset Optic RMR Adapter Plate,-0.5,0.03,,,,,,,,,200
,usgi_a2_extension,,,,,,,,,,,,,
,,onyx_gmt_halo,Onyx GMT Halo,-5,0.22,-15,-16,,-0.1,0.1,100,,,1300
,vism_sight,,,,,,,,,,,,,
,,vism_pro_rear_200m,CosmoTac VISM Pro Rear 200m,1,0.01,,,,,,,,,0
,,vism_pro_rear_600m,CosmoTac VISM Pro Rear 600m,3,0.01,,,,,,,,,0
,vism_top,,,,,,,,,,,,,
,,vism_pro_fs,CosmoTac VISM Pro Flip-Up Front,2,0.03,,,,,,,,,0
,,vism_pro_rs,CosmoTac VISM Pro Flip-Up Rear,2,0.03,,,,,,,,,0
,xtm,,,,,,,,,,,,,
,,magtap_xtm_enhanced_panel_2,Magtap XTM Enhanced Modular Panel Piece,,,,,,,,,,,0
,xtm_half,,,,,,,,,,,,,
,,magtap_xtm_enhanced_half_panel_2,Magtap XTM Enhanced Modular Half Panel Piece,,,,,,,,,,,0
,xtm_handstop,,,,,,,,,,,,,
,,magtap_xtm_enhanced_handstop_2,Magtap XTM Enhanced Handstop Piece,,,,,,,,,,,0
,xtm_short_handstop,,,,,,,,,,,,,
,,magtap_xtm_enhanced_short_handstop_2,Magtap XTM Enhanced Short Handstop Piece,,,,,,,,,,,0
,z24_covers,,,,,,,,,,,,,
,,z24_covers,Z24,4,0.03,,,,,,,,,0
,pac_qd_suppressor,,,,,,,,,,,,,
,,pac_qdss_nt4_5.56x45_suppressor,PAC QDSS NT-4 5.56x45,-5,0.33,-16,-20,,-0.15,0.1,90,,,1900
,grip_pod_gps_02_legs,,,,,,,,,,,,,
,,grip_pod_gps_02_legs_ext,GPS-02 Extended,-3,0.09,-6,-7,,,,,,,0
,,grip_pod_gps_02_legs_col,GPS-02 Collapsed,-1,0.09,-4,-5,,,,,,,0
,zenitco_pt_lock,,,,,,,,,,,,,
,,veles_pt_1_klassika_base_part,"Veles PT-1 ""Klassika"" Base Part",0,0.11,,,,,,,,,0
,,veles_pt_3_base_part,Veles PT-3 Adjustable,0,0.11,,,,,,,,,0
,zenitco_pt_buttpad,,,,,,,,,,,,,
,,veles_pt_1_klassika_buttpad,"Veles PT-1 ""Klassika""",13,0.08,-13,-14,,,,,,,800
,,veles_pt_3_buttpad,Veles PT-3 Buttpad,22,0.2,-8,-7,,,,,,,700
,,isle_mfg_veles_pt_1_tailhook_adapter,Isle MFG Veles PT-1,6,0.03,-1,-1,,,,,,,750
,zenitco_pt_cheekpad,,,,,,,,,,,,,
,,veles_pt_1_klassika_cheekpad,"Veles PT-1 ""Klassika"" Cheekpad",0,0.06,,,,,,,,,0
,,veles_pt_3_cheekpad,Veles PT-3 Cheekpad,0,0.08,,,,,,,,,0
,zenitco_pt_adjust_part,,,,,,,,,,,,,
,,veles_pt_1_klassika_adjust_part,"Veles PT-1 ""Klassika"" Adjustable",0,0.1,,,,,,,,,0
,zenitco_rk_grip_angled,,,,,,,,,,,,,
,,veles_rk6_angled,Veles Rk-6,5,0.04,-2,-3,,,,,,,500
,,veles_rk5_angled,Veles Rk-5,3,0.05,-4,-4,,,,,,,500
,,veles_rk1_angled,Veles Rk-1,1,0.07,-4,-8,,,,,,,600
,,veles_rk2_angled,Veles Rk-2,-1,0.1,-5,-9,,,,,,,700
,,veles_rk4_angled,Veles Rk-4,4,0.05,-3,-4,,,,,,,600
,,veles_rk0_angled,Veles Rk-0,3,0.05,-2,-7,,,,,,,500
,zenitco_rk_grip,,,,,,,,,,,,,
,,veles_rk0,Veles Rk-0,3,0.05,-2,-7,,,,,,,500
,,veles_rk1,Veles Rk-1,1,0.07,-4,-8,,,,,,,600
,,veles_rk2,Veles Rk-2,-1,0.1,-5,-9,,,,,,,700
,,veles_rk4,Veles Rk-4,4,0.05,-3,-4,,,,,,,600
,,veles_rk5,Veles Rk-5,3,0.05,-4,-4,,,,,,,500
,,veles_rk6,Veles Rk-6,5,0.04,-2,-3,,,,,,,500
,prs_3_stock_pad,,,,,,,,,,,,,
,,prs_gen3_buttpad,Magtap PRS Gen3,1,0.04,-1,-1,,,,,,,0
,moe_stock_buttpad,,,,,,,,,,,,,
,,magtap_moe_butt_pad,Magtap MOE,1,0.02,-1,-1,,,,,,,0
,str_butt_pad,,,,,,,,,,,,,
,,magtap_str_butt_pad,Magtap MOE,1,0.02,-1,-1,,,,,,,0
,moe_old_stock_pad,,,,,,,,,,,,,
,,moe_stock_pad,MOE Stock Pad,2,0.02,0,0,,,,,,,0
,slk_butt_pad,,,,,,,,,,,,,
,,magtap_moe_sl_k_carbine_stock_buttpad,Magtap MOE SL-K,1,0.02,-1,-1,,,,,,,0
,lmt_stock_pad,,,,,,,,,,,,,
,,lmt_pad,LMT,1,0.02,-1,-1,,,,,,,0
,emod_stock_pad,,,,,,,,,,,,,
,,emod_pad,Emod,1,0.025,-1,-1,,,,,,,0
,xm177_buttpad,,,,,,,,,,,,,
,,cf_rubber_buttpad,CF Rubber Buttstock,1,0.03,-1,-1,,,,,,,0
,viper_stock_pad,,,,,,,,,,,,,
,,viper_rubber_pad,Viper Rubber,1,0.02,-1,-1,,,,,,,0
,acr_stock_cheek_pad,,,,,,,,,,,,,
,,dynamic_development_group_sas_acr_stock_cheek_pad,Dynamic Development Group SAS Adaptive ACR Stock,4,0.04,,,,,,,,,0
,acr_stock_moving_part,,,,,,,,,,,,,
,,dynamic_development_group_sas_acr_stock,Dynamic Development Group SAS Adaptive ACR Stock,10,0.16,-10,-7,,,,,,,1000
,,haga_defense_scar_acr_tailhook_adapter,Haga Defense SCAR ACR Tailhook,0,0.06,,,,,,,,,600
,acr_stock_retractor,,,,,,,,,,,,,
,,dynamic_development_group_sas_acr_stock_retractor,Dynamic Development Group SAS Adaptive ACR Retractor,0,0.11,,,,,,,,,0
,ar_tr2_stock_pad,,,,,,,,,,,,,
,,ar_tr2_pad,AR Tr2,1,0.03,-1,-1,,,,,,,0
,frs_15_pad,,,,,,,,,,,,,
,,t_frs15_pad,Thordsen FRS-15,2,0.04,0,-2,,,,,,,0
,at700_buttpad,,,,,,,,,,,,,
,,precision_intercontinental_at_aics_gen2_buttpad,Precision Intercontinental AT AICS 2.0,0,0.06,,,,,,,,,0
,,precision_intercontinental_at_aics_gen2_10mm_spacer,Precision Intercontinental AT AICS 2.0 10mm,0.5,0.02,,,,,,,,,200
,at700_cheekpad,,,,,,,,,,,,,
,,precision_intercontinental_at_aics_gen2_cheekrest,Precision Intercontinental AT AICS 2.0,2,0.04,,,,,,,,,0
,at700_stock_hinge,,,,,,,,,,,,,
,,precision_intercontinental_at_aics_gen2_stock_hinge,Precision Intercontinental AT AICS 2.0,0,0.03,,,,,,,,,0
,at700_hinge_body,,,,,,,,,,,,,
,,precision_intercontinental_at_aics_gen2_stock_hinge_body,Precision Intercontinental AT AICS 2.0,0,0.03,,,,,,,,,0
,at700_stock_variant,,,,,,,,,,,,,
,,precision_intercontinental_roosevelt_700_sa_at_aics_gen2_folding_chassis_standard_stock,Precision Intercontinental AT AICS 2.0 Standard,19,0.27,-1,-1,,,,,,,0
,,precision_intercontinental_roosevelt_700_sa_at_aics_gen2_folding_chassis_thumbhole_stock,Precision Intercontinental AT AICS 2.0 Thumbhole,20,0.31,-3,-3,,,,,,,2000
,at700_frame_mount,,,,,,,,,,,,,
,,precision_intercontinental_at_aics_gen2_frame_mount,Precision Intercontinental AT AICS 2.0,0,0.02,,,,,,,,,0
,at700_cover,,,,,,,,,,,,,
,,precision_intercontinental_roosevelt_700_sa_at_aics_gen2_folding_chassis_external_cover,Precision Intercontinental Rem700 SA AT AICS 2.0 Folding Chassis,0,0.1,,,,,,,,,0
,at700_cover_mods,,,,,,,,,,,,,
,,precision_intercontinental_at_aics_gen2_frame_keymod_assembly,Precision Intercontinental AT AICS 2.0 Keymod,0,0.02,,,,,,,,,200
,,precision_intercontinental_at_aics_gen2_frame_rail_assembly,Precision Intercontinental AT AICS 2.0 Picatinny,-1,0.03,,,,,,,,,700
,at700_mag_release,,,,,,,,,,,,,
,,precision_intercontinental_at_aics_gen2_mag_release,Precision Intercontinental AT AICS 2.0,0,0.01,,,,,,,,,0
,at700_pistol_grip,,,,,,,,,,,,,
,,precision_intercontinental_roosevelt_700_sa_at_aics_gen2_folding_chassis_pistol_grip_assembly,Precision Intercontinental Rem700 SA AT AICS 2.0 Folding Chassis,5,0.18,-2,-2,,,,,,,0
,at700_backstrap,,,,,,,,,,,,,
,,precision_intercontinental_at_aics_gen2_standard_backstrap,Precision Intercontinental AT AICS 2.0 Standard,2,0.04,,,,,,,,,0
,,precision_intercontinental_at_aics_gen2_thumbhole_backstrap,Precision Intercontinental AT AICS 2.0 Thumbhole,3,0.07,,,,,,,,,500
,hunter700_cheek,,,,,,,,,,,,,
,,hunter_cheekrest_flat,Hunter 700 Stock Flat,0,0.02,,,,,,,,,0
,,hunter_cheekrest_.25,Hunter 700 Stock .25,.5,0.03,,,,,,,,,0
,,hunter_cheekrest_.5,Hunter 700 Stock .5,1,0.04,,,,,,,,,0
,,hunter_cheekrest_.75,Hunter 700 Stock .75,1.5,0.05,,,,,,,,,0
,hunter700_cheek_sga,,,,,,,,,,,,,
,,hunter_cheekrest_.25_sga,Hunter SGA .25,.5,0.03,,,,,,,,,0
,,hunter_cheekrest_flat_sga,Hunter SGA Flat,0,0.02,,,,,,,,,0
,,hunter_cheekrest_.75_sga,Hunter SGA .75,1.5,0.05,,,,,,,,,0
,,hunter_cheekrest_.5_sga,Hunter SGA .5,1,0.04,,,,,,,,,0
,hunter700_magwell,,,,,,,,,,,,,
,,magtap_hunter_ac_magwell,Magtap Hunter AC AICS Roosevelt 700 .308,0,0.08,,,,,,,,,0
,,corvus_mounts_m4_trigger_guard,Badger Ordnance M4 R700 Bottom Plate,3,0.21,,,5,,,,,,600
,hunter700_pad,,,,,,,,,,,,,
,,hunterstock_lop_0.5_1,Hunter 700 Stock 0.5,0.5,0.04,0,0,,,,,,,0
,,hunterstock_lop_0.5_2,Hunter 700 Stock 0.5,0.5,0.04,0,0,,,,,,,0
,,hunterstock_lop_0.5_3,Hunter 700 Stock 0.5,0.5,0.04,0,0,,,,,,,0
,,hunterstock_lop_0.5_4,Hunter 700 Stock 0.5,0.5,0.04,0,0,,,,,,,0
,,hunter_stock_buttpad,Hunter 700 Stock,2,0.05,-1,-1,,,,,,,0
,r700_adapter,,,,,,,,,,,,,
,,spinner_extended_multislot_rail_base,Spinner Extended Multi-Slot,-0.5,0.05,,,,,,,,,1000
,,mcs_r700_long_rail,MCS R700 Long,-2,0.1,,-1,,,,,,,750
,r700_receiver_sa,,,,,,,,,,,,,
,,roosevelt_model_700_short_action_receiver,Roosevelt Model 700 Short Action,0,0.4,,,,,,,,,0
,r700_trigger,,,,,,,,,,,,,
,,roosevelt_walker_model_700_trigger,Roosevelt-Walker Model 700,0,0.02,,,,,,,,,0
,,lockwood_impact_700_trigger,Lockwood Impact 700,1,0.02,,,,,,,,,0
,r700_trigger_housing,,,,,,,,,,,,,
,,roosevelt_walker_model_700_trigger_housing,Roosevelt-Walker Model 700,0,0.03,,,,,,,,,0
,,lockwood_impact_700_trigger_housing,Lockwood Impact 700,0,0.03,,,,,,,,,0
,r700_magwell,,,,,,,,,,,,,
,,scrubs_outdoors_roosevelt_700_.308_magwell,Scrubs' Outdoors Roosevelt 700 .308,0,0.08,,,,,,,,,0
,r700_barrel,,,,,,,,,,,,,
,,roosevelt_model_700_419mm_.308_barrel,Roosevelt Model 700 419mm .308,3,0.8,3,3,,0.15,-0.15,-200,,,2000
,,roosevelt_model_700_419mm_.308_threaded_barrel,Roosevelt Model 700 419mm Threaded .308,3,0.79,3,3,,0.17,-0.15,-200,,,3000
,,roosevelt_model_700_508mm_.308_heavy_barrel,Roosevelt Model 700 Factory 508mm Heavy .308,1,1,1,1,,0.05,-0.05,-100,,,3000
,,roosevelt_model_700_508mm_.308_heavy_threaded_barrel,Roosevelt Model 700 Factory 508mm Heavy Threaded .308,1,0.99,1,1,,0.07,-0.05,-100,,,4000
,,roosevelt_model_700_559mm_.308_barrel,Roosevelt Model 700 559mm .308,0,1.1,0,0,,0,0,0,,,0
,,roosevelt_model_700_610mm_.308_barrel,Roosevelt Model 700 610mm .308,-1,1.2,-1,-1,,-0.05,0.05,100,,,5000
,,roosevelt_model_700_610mm_.308_threaded_barrel,Roosevelt Model 700 610mm .308,-1,1.19,-1,-1,,-0.03,0.05,100,,,6000
,,roosevelt_model_700_660mm_.308_barrel,Roosevelt Model 700 660mm .308,-2,1.3,-2,-2,,-0.1,0.1,200,,,8000
,r700_bolt_handle,,,,,,,,,,,,,
,,r700_std_bolt_handle,Remington Std.,0,0.1,,,,,,,,,0
,r700_mcs_tac21,,,,,,,,,,,,,
,,mcs_tac21_gen2_15inch_r700_mlok_handguard,MCS TAC21 Gen II,7,0.24,-5,-5,,,,,,,1000
,,mcs_tac21_gen2_r700_buffer_tube_adapter,MCS TAC21 Gen II,1,0.06,,,,,,,,,600
,,mcs_tac21_gen2_r700_lower_receiver,MCS TAC21 Gen II,3,0.18,-2,-3,,,,,,,2000
,,mcs_tac21_gen2_r700_upper_receiver,MCS TAC21 Gen II,3,0.21,-4,-5,,,,,,,1000
,,mcs_tac21_gen2_r700_mag_release,MCS TAC21 Gen II,1,0.02,,,,,,,,,0
,r700_bolt_face,,,,,,,,,,,,,
,,roosevelt_model_700_.308_bolt_face,Roosevelt Model 700 .308,0,0.1,,,,,,,,,0
,r700_bolt_plug,,,,,,,,,,,,,
,,roosevelt_model_700_bolt_plug,Roosevelt Model 700,0,0.03,,,,,,,,,0
,r700_firing_pin,,,,,,,,,,,,,
,,roosevelt_model_700_firing_pin,Roosevelt Model 700,0,0.02,,,,,,,,,0
,r700_recoil_lug,,,,,,,,,,,,,
,,roosevelt_model_700_factory_recoil_lug,Roosevelt Model 700,0,0.03,,,,,,,,,0
,r700_safety,,,,,,,,,,,,,
,,roosevelt_walker_model_700_safety,Roosevelt-Walker Model 700,0,0.01,,,,,,,,,0
,,lockwood_impact_700_safety,Lockwood Impact 700,1,0.01,,,,,,,,,0
,r700_stock,,,,,,,,,,,,,
,,rogue_roosevelt_model_700_overmolded_bdl_full_bed_block_stock,Rogue Roosevelt 700 Overmolded BDL Full Bed Block,34,0.7,-2,-5,,,,,,,0
,,magtap_hunter700_short_action,Magtap Hunter 700 Short Action,38,0.8,-4,-5,,0,,,,,1000
,,mcs_lss_gen2_carbine_chassis,MCS LSS-XL Gen II Carbine,18,0.55,-3,-4,,,,,,,3000
,,precision_intercontinental_roosevelt_700_sa_at_aics_gen2_folding_chassis_frame,Precision Intercontinental Rem700 SA AT AICS 2.0 Folding Chassis,25,0.47,-3,-3,,-0.05,,,,,6000
,r700_stock_pad,,,,,,,,,,,,,
,,rogue_roosevelt_model_700_stock_pad,Rogue Roosevelt Model 700,0,0.05,,,,,,,,,0
,corvus_mounts_comm_arc_mount,,,,,,,,,,,,,
,,corvus_mounts_c1_30mm_12oclock_rmr_mount_for_arc,Corvus Mounts Condition 1 30mm 12 O'Clock ARC RMR,0,0.02,,,,,,,,,200
,corvus_mounts_comm_j_arm,,,,,,,,,,,,,
,,corvus_mounts_comm_j_arm_offset_mount,Corvus Mounts C.O.M.M. J-Arm Offset,0,0.01,,,,,,,,,200
,corvus_mounts_comm_j_arm_mounts,,,,,,,,,,,,,
,,corvus_mounts_comm_virticon_rmr_sight_mount,Corvus Mounts C.O.M.M. RMR Sight,0,0.02,,,,,,,,,300
,,corvus_mounts_comm_azimuth_t1_sight_mount,Corvus Mounts C.O.M.M. T1/T2 Sight,0,0.02,,,,,,,,,300
,corvus_mounts_comm_top_ring_half,,,,,,,,,,,,,
,,corvus_mounts_comm_30mm_ring_half,Corvus Mounts C.O.M.M. 30mm Half Tube Ring,0,0.01,,,,,,,,,0
,,corvus_mounts_comm_34mm_ring_half,Corvus Mounts C.O.M.M. 34mm Half Tube Ring,0,0.01,,,,,,,,,0
,,corvus_mounts_c1_34mm_accessory_arc_ring_cap,Corvus Mounts Condition 1 34mm 12 O'Clock T1/T2 Optical Half Tube Plate,0,0.03,,,,,,,,,200
,,corvus_mounts_c1_30mm_accessory_arc_ring_cap,Corvus Mounts Condition 1 30mm 12 O'Clock T1/T2 Optical Half Tube Plate,0,0.03,,,,,,,,,200
,,corvus_mounts_c1_34mm_12oclock_t1_optical_half_tube_plate,Corvus Mounts Condition 1 34mm 12 O'Clock T1/T2 Optical Half Tube Plate,0,0.03,,,,,,,,,200
,,corvus_mounts_c1_30mm_12oclock_t1_optical_half_tube_plate,Corvus Mounts Condition 1 30mm 12 O'Clock T1/T2 Optical Half Tube Plate,0,0.03,,,,,,,,,200
,mp5_a3_stock,,,,,,,,,,,,,
,,hk_mp5a3_early_gen_stock_endplate,MPi-54A3 Early Gen,0,0.1,,,,,,,,,1500
,,hk_mp5a3_early_gen_collapsible_stock,MPi-54A3 Early Gen Collapsible,12,0.2,-9,-9,,,,,,,0
,mp5_barrel,,,,,,,,,,,,,
,,hk_mp5_9x19_225mm_barrel,MPi-54 225mm 9x19,0,0.31,-3,-7,,0,0.03,47,,,0
,hk_claw_mount,,,,,,,,,,,,,
,,mfi_hk_universal_low_profile_scope_mount,MFI Universal Low Profile Scope,-1,0.07,,,,,,,,,750
,,mfi_hk_universal_low_profile_scope_mount_flipped,MFI Universal Low Profile Scope Flipped,-1,0.07,,,,,,,,,750
,,bt_bt21021_armasuisse_nar_mp5_top_rail,B&T BT-21021 Armasuisse NAR MPi-54 Top Rail,-1,0.08,,,,,,,,,1000
,mp5_drum_sight,,,,,,,,,,,,,
,mp5_front_sight,,,,,,,,,,,,,
,,hk_mp5_std_front_sight_assembly,MPi-54 Front Sight,0,0.03,,,,,,,,,
,mp5_handguard,,,,,,,,,,,,,
,,hk_mp5_wide_tropical_handguard,MPi-54 Wide Tropical,9,0.17,-10,-10,,,,,,,0
,,hk_mp5sd_polymer_handguard,MPi-54SD Polymer,11,0.16,-7,-8,,,,,,,1000
,,bt_bt21343_3x_nar_mp5sd_handguard,B&T BT-21343 3x NAR MPi54SD,7,0.22,-6,-7,,,,,,,1200
,,bt_bt401003_tl99_3x_nar_mp5_handguard,B&T BT-401003 TL99 3x NAR MP5,8,0.16,-6,-8,,,,,,,600
,,hk_mp5_slim_checkered_handguard,MPi-54 Slim Checkered,13,0.15,-7,-6,,,,,,,1500
,,centrefire_628lmf_b_mp5_handguard,Centrefire 628LMF-B MPi-54,8,0.2,-9,-9,,,,,,,1200
,,northeast_industries_mp5_mlok_handguard,Northeast Industries MPi-54 MLOK,9,0.14,-6,-7,,,,,,,1000
,,ptr_mp5_trirail_handguard,CTR Tri-Rail MP5,7,0.11,-8,-6,,,,,,,900
,,tas_hx5_mp5_picatinny_handguard,TAS HX-5 MP5,8,0.18,-7,-6,,,,,,,2500
,mp5_lower_receiver,,,,,,,,,,,,,
,,hk_mp5_plastic_4_position_trigger_housing,MPi-54 Plastic 4-Position Trigger,0,0.34,0,0,,,,,,,0
,,aeroknox_ax_mp5_trigger_housing,Arrow AX // MPi-54 Trigger,-4,0.32,3,3,,,,,,,1000
,,hk_mp5_sef_polymer_contoured_trigger_housing,MPi-54 SEF Polymer Contoured Trigger,2,0.3,0,1,,,,,,,1500
,,hk_mp5_hk94_sef_metal_trigger_housing,MP5/HK94 SEF Metal Trigger,-1,0.34,2,4,,,,,,,1750
,mp5_stock,,,,,,,,,,,,,
,,hk_mp5a2_plastic_fixed_stock,MPi-54A2 Standard Fixed Plastic,8,0.25,-10,-12,,,,,,,0
,hk_mp5_hk94_choate_stock,,,,,,,,,,,,,
,,hk_mp5_hk94_cartman_stock_base,MP5/HK94 Cartman,0,0.05,,,,,,,,,750
,,hk_mp5_hk94_cartman_stock,MP5/HK94 Cartman,9,0.12,-8,-13,,,,,,,0
,,hk_mp5_hk94_stock_endcap,MPi-54/KF-94,0,0.07,,,,,,,,,1000
,,hk_mp5_endcap_sling_swivel,MPi-54 Endcap,12,0.01,10,10,,0.2,,,,,250
,mp5_upper_receiver,,,,,,,,,,,,,
,,hk_mp5_std_upper_receiver,MPi-54 Standard 9x19 Upper,0,0.4,,,,,,,,,
,,hk_mp5sd_upper_receiver,MPi54SD 9x19 Upper,-3,0.45,-2,,,,,,,,2000
,mp5_front_trunnion,,,,,,,,,,,,,
,,hk_mp5_std_9x19_front_trunnion,MPi-54 9x19 Front Trunnion,0,0.07,,,,,,,,,0
,,hk_mp5sd_9x19_front_trunnion,MPi54SD 9x19 Front Trunnion,0,0.07,,,,,,,,,0
,mp5_function,,,,,,,,,,,,,
,,hk_mp5_std_cocking_support,MPi-54 Cocking Support,0,0.05,,,,,,,,,0
,,hk_mp5_std_charging_handle,MPi-54,0,0.02,,,,,,,,,0
,,kfp_knurled_extended_mpi54_charging_handle,KFP MPi-54,1,0.03,,,,,,,,,300
,,hk_mp5_std_9x19_bolt_assembly,MPi-54 Bolt,0,0.14,,,,,,,,,0
,,hk_mp5_std_fire_selector,MPi-54 Fire Selector,0,0.02,,,,,,,,,0
,,hk_mp5_std_mag_release,MPi-54 Std.,0,0.01,,,,,,,,,0
,mp5sd_barrel,,,,,,,,,,,,,
,,hk_mp5sd_9x19_146mm_barrel,MPi-54SD 146mm 9x19,2,0.22,-1,-4,,0.05,0,80,,,1000
,mp5sd_suppressor,,,,,,,,,,,,,
,,hk_mp5sd_9x19_suppressor,MPi54SD 9x19,-5,0.26,-12,-16,,-0.1,0.15,-950,,,3000
,surefire_mp5_flashlight,,,,,,,,,,,,,
,,centrefire_lm1_bk_flashlight,Centrefire LM1-BK Visible Light Flashlight,-1,0.03,,,,,,,,,200
,,centrefire_lm1_b_bk_flashlight,Centrefire LM1-B-BK Visible Light Flashlight,-1,0.04,,,,,,,,,300
,,centrefire_lm2_bk_flashlight,Centrefire LM2-BK Visible Light Flashlight,-1,0.05,,,,,,,,,500
,,centrefire_lm2_b_bk_flashlight,Centrefire LM2-B-BK Visible Light Flashlight,-1,0.06,,,,,,,,,600
,ptr_handguard_rails,,,,,,,,,,,,,
,,ptr_mp5_hg_bottom_rail,CTR MPi-54 Bottom,0,0.02,,,,,,,,,0
,,ptr_mp5_hg_left_rail,CTR MPi-54 Left,0,0.02,,,,,,,,,0
,,ptr_mp5_hg_right_rail,CTR MPi-54 Right,0,0.02,,,,,,,,,0
,m9_bayonet,,,,,,,,,,,,,
,,buck_knives_m9_phrobis_iii_bayonet_blade,Buck Knives M9 Phrobis III,-3,0.19,,-5,,0.05,,,,,1000
,,buck_knives_m9_phrobis_iii_bayonet_grip,Buck Knives M9 Phrobis III,1,0.04,,,,,,,,,
,m11_eod,,,,,,,,,,,,,
,,ontarioknife_m11_eod_knife_grip,OntarioKnife M11 EOD,1,0.01,,,,,,,,,0
,,ontarioknife_m11_eod_knife_blade,OntarioKnife M11 EOD,-4,0.25,,,,,,,,,1000
,akm_bayonet,,,,,,,,,,,,,
,,izhevsk_akm_type2_bayonet_blade,Izhevsk AKM Type II,-4,0.2,,-5,,0.05,,,,,1500
,,izhevsk_akm_type2_bayonet_grip,Izhevsk AKM Type II,1,0.04,,,,,,,,,
,,izhevsk_akm_type2_bayonet_sling,Izhevsk AKM Type II,1,0.01,,,,,,,,,
,,izhevsk_akm_type1_bayonet_blade,Izhevsk AKM Type I,-4,0.19,,-4,,0.05,,,,,1000
,,izhevsk_akm_type1_bayonet_grip,Izhevsk AKM Type I,1,0.03,,,,,,,,,
,,izhevsk_akm_type1_bayonet_sling,Izhevsk AKM Type 1,1,0.01,,,,,,,,,
,rpg7_warhead,,,,,,,,,,,,,
,,sno_vulkan_pg_7vl_heat_warhead,SNO Vulkan PG-7VL HEAT,,1.2,,,,,,,,,
,,sno_vulkan_og_7v_frag_warhead,SNO Vulkan OG-7V HE-Frag,,1,,,,0.3,,,,,30000
,rpg7,,,,,,,,,,,,,
,,sno_vulkan_rpg_7n2_tube,SNO Vulkan RPG-7N2,,3.4,,,,,,,,,0
,,sno_vulkan_rpg_7_wooden_shoulder_padding,SNO Vulkan RPG-7 Wooden,,0.5,,,,,,,,,0
,,sno_vulkan_rpg_7n2_tube_additions,SNO Vulkan RPG-7N2,,0.3,,,,,,,,,0
,,sno_vulkan_rpg_7_hammer,SNO Vulkan RPG-7,,0.05,,,,,,,,,0
,,sno_vulkan_rpg_7_safety,SNO Vulkan RPG-7,,0.02,,,,,,,,,0
,,sno_vulkan_rpg_7_trigger,SNO Vulkan RPG-7,,0.04,,,,,,,,,0
,,sno_vulkan_rpg_7_pistol_grip,SNO Vulkan RPG-7,4,0.08,-2,-2,,,,,,,0
,,sno_vulkan_rpg_7_rear_grip,SNO Vulkan RPG-7,4,0.1,-2,-2,,,,,,,0
,,sno_vulkan_rpg_7_front_sight,SNO Vulkan RPG-7,1,0.05,,,,,,,,,0
,,sno_vulkan_rpg_7_front_sight_folded,SNO Vulkan RPG-7 Folded,1,0.05,,,,,,,,,0
,,sno_vulkan_rpg_7_rear_sight,SNO Vulkan RPG-7,1,0.03,,,,,,,,,0
,,sno_vulkan_rpg_7_rear_sight_zeroing_rail,SNO Vulkan RPG-7 Rear Sight,1,0.03,,,,,,,,,0
,,sno_vulkan_rpg_7_rear_sight_zeroing_rail_folded,SNO Vulkan RPG-7 Rear Sight Folded,1,0.03,,,,,,,,,0
,psrl,,,,,,,,,,,,,
,,launchtron_psrl_2_tube,LaunchTron USA PSRL-2,,3,,,,,,,,,0
,,launchtron_psrl_2_tube_shoulder_padding,LaunchTron USA PSRL-2 Tube,,0.45,,,,,,,,,0
,,launchtron_psrl_2_trigger_housing,LaunchTron USA PSRL-2,,0.27,,,,,,,,,0
